Empresa, Alborada
,,,,,,
contrato,nro_adh,parentesco,fecha_ingreso,estado,tipo
ALP0001288,9145,CONYUGE,2013-10-07 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALP0001288,9146,HIJO/A,2013-10-07 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALP0001288,9147,HIJO/A,2013-10-07 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALP0001288,9148,HIJO/A,2013-10-07 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALP0001288,9149,HIJO/A,2013-10-07 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALP0001288,9150,HIJO/A,2013-10-07 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALP0001288,9151,HIJO/A,2013-10-07 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALB0001314,9930,TITULAR,2013-11-29 00:00:00,Activo,"TITULAR, CONYUGE E HIJOS MENORES DE 22 ANOS                                                         "
ALP0001295,9159,TITULAR,2013-10-17 00:00:00,Activo,"TITULAR, CONYUGE E HIJOS MENORES DE 22 ANOS                                                         "
ALP0001295,9160,CONYUGE,2013-10-17 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALP0001295,9161,HIJO/A,2013-10-17 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALP0001295,9162,PADRE,2013-10-17 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ASO0000133,11651,TITULAR,2008-08-25 00:00:00,Activo,"TITULAR, CONYUGE E HIJOS MENORES DE 22 ANOS                                                         "
ALJ0000067,9995,TITULAR,2012-09-17 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
ALB0001297,9347,TITULAR,2013-10-25 00:00:00,Activo,"TITULAR, CONYUGE E HIJOS MENORES DE 22 ANOS                                                         "
ALB0001297,9348,CONYUGE,2013-10-25 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALB0001297,9349,HIJO/A,2013-10-25 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALB0001297,9350,HIJO/A,2013-10-25 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALB0001297,9351,HIJO/A,2013-10-25 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALB0001297,9352,HIJO/A,2013-10-25 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALB0001297,9353,HIJO/A,2013-10-25 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALB0001297,9354,MADRE,2013-10-25 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALB0001297,9355,PADRE,2013-10-25 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALB0001298,9356,TITULAR,2013-10-25 00:00:00,Activo,"TITULAR, CONYUGE E HIJOS MENORES DE 22 ANOS                                                         "
ALB0001298,9357,CONYUGE,2013-10-25 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALB0001298,9358,PADRE,2013-10-25 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALB0001298,9359,HIJO/A,2013-10-25 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALB0001298,9360,HIJO/A,2013-10-25 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALB0001298,9361,HIJO/A,2013-10-25 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
SOD0001451,9191,TITULAR,2013-10-25 00:00:00,Activo,TITULAR MAS 3 PERSONAS
SOD0001451,9192,MADRE,2013-10-25 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
SOD0001451,9193,HERMANO/A,2013-10-25 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
SOD0001451,9194,HERMANO/A,2013-10-25 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
SOD0001454,9202,TITULAR,2013-10-25 00:00:00,Activo,TITULAR MAS 3 PERSONAS
SOD0001454,9203,MADRE,2013-10-25 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
SOD0001454,9204,PADRE,2013-10-25 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
SOD0001454,9205,HERMANO/A,2013-10-25 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALB0000457,9288,TITULAR,2011-05-09 00:00:00,Activo,"TITULAR, PADRE Y MADRE                                                                              "
ALB0000249,9253,TITULAR,2008-12-02 00:00:00,Activo,"TITULAR, CONYUGE E HIJOS MENORES DE 22 MAS PADRES O SUEGROS          "
ALB0000249,9254,PADRE,2008-12-02 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALB0000249,9255,HERMANO/A,2008-12-02 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALB0000249,9256,HERMANO/A,1992-07-30 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALB0000249,9257,HERMANO/A,2008-12-02 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
SOD0001468,9252,TITULAR,2013-10-25 00:00:00,Activo,TITULAR MAS 3 PERSONAS
ALB0000249,9258,HERMANO/A,2008-12-02 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALB0000249,9259,HERMANO/A,2008-12-02 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALB0000227,9270,TITULAR,2008-11-20 00:00:00,Activo,"TITULAR, PADRE Y MADRE                                                                              "
ALB0000227,9271,PADRE,2008-11-20 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALB0000227,9272,MADRE,2008-11-20 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALB0000334,9273,TITULAR,2008-11-20 00:00:00,Activo,"TITULAR, PADRE Y MADRE                                                                              "
ALB0000334,9274,MADRE,2008-11-20 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALB0000334,9275,PADRE,2008-11-20 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALB0000414,9276,TITULAR,2011-04-05 00:00:00,Activo,"TITULAR, PADRE Y MADRE                                                                              "
ALB0000414,9277,MADRE,2011-04-05 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALB0000414,9278,PADRE,2011-04-05 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALB0000457,9289,MADRE,2011-05-09 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALB0000457,9290,PADRE,2011-05-09 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALB0000457,9291,ABUELO/A,2011-05-09 00:00:00,Activo,ADHERENTE DE MAS DE 75 ANOS                                                                         
ALB0000245,9303,TITULAR,2008-12-02 00:00:00,Activo,"TITULAR, PADRE Y MADRE                                                                              "
ALB0000245,9304,PADRE,2008-12-02 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALB0000245,9305,MADRE,2008-12-02 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALB0000247,9308,TITULAR,2008-12-02 00:00:00,Activo,"TITULAR, PADRE Y MADRE                                                                              "
ALB0000247,9309,PADRE,2008-12-02 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALB0000247,9310,MADRE,2008-12-02 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALB0000231,9311,TITULAR,2008-11-20 00:00:00,Activo,"TITULAR, PADRE Y MADRE                                                                              "
ALP0001299,9436,CONYUGE,2013-11-01 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALB0000231,9313,MADRE,2008-11-20 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALB0000231,9314,PADRE,2008-11-20 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALP0001299,9437,HIJO/A,2013-11-01 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALP0001299,9438,HIJO/A,2013-11-01 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALP0001299,9439,HIJO/A,2013-11-01 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALP0001299,9440,HIJO/A,2013-11-01 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALB0000254,9320,TITULAR,2008-11-04 00:00:00,Activo,"TITULAR, PADRE Y MADRE                                                                              "
ALB0000254,9321,PADRE,2008-11-04 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALB0000254,9322,MADRE,2008-11-04 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALP0001299,9441,HIJO/A,2013-11-01 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALP0001299,9442,PADRE,2013-11-01 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALP0000107,12265,TITULAR,2012-04-24 00:00:00,Activo,"TITULAR, PADRE Y MADRE                                                                              "
SOD0001499,9486,TITULAR,2013-11-08 00:00:00,Activo,TITULAR MAS 3 PERSONAS
SOD0001499,9487,HIJO/A,2013-11-08 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
SOD0001499,9488,CONYUGE,2013-11-08 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
SOD0001499,9489,HERMANO/A,2013-11-08 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALB0002658,9516,TITULAR,2013-01-12 00:00:00,Activo,"TITULAR, PADRE Y MADRE                                                                              "
ALB0001305,9643,TITULAR,2013-11-15 00:00:00,Activo,ADHERENTE DE 0 A 55 ANOS                                                                            
ALB0001305,9644,HIJO/A,2013-11-15 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALB0001305,9645,HIJO/A,2013-11-15 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALB0001305,9646,HIJO/A,2013-11-15 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALB0001305,9647,PADRE,2013-11-15 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALB0001305,9648,MADRE,2013-11-15 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALB0000258,9432,TITULAR,2008-11-06 00:00:00,Activo,"TITULAR, CONYUGE E HIJOS MENORES DE 22 MAS PADRES O SUEGROS          "
ALB0000628,9433,TITULAR,2011-02-04 00:00:00,Activo,"TITULAR, PADRE Y MADRE                                                                              "
SOD0001494,9463,TITULAR,2013-11-01 00:00:00,Activo,TITULAR MAS 3 PERSONAS
SOD0001494,9464,CONYUGE,2013-11-01 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
SOD0001494,9465,HERMANO/A,2013-11-01 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
SOD0001497,9474,TITULAR,2013-11-01 00:00:00,Activo,TITULAR MAS 3 PERSONAS
SOD0001497,9475,HIJO/A,2013-11-01 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
SOD0001497,9476,HIJO/A,2013-11-01 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
SOD0001497,9477,HIJO/A,2013-11-01 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
SOD0001505,9542,TITULAR,2013-11-08 00:00:00,Activo,TITULAR MAS 3 PERSONAS
SOD0001520,9605,TITULAR,2013-11-15 00:00:00,Activo,TITULAR MAS 3 PERSONAS
SOD0001520,9606,HIJO/A,2013-11-15 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
SOD0001520,9607,HIJO/A,2013-11-15 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
SOD0001520,9608,HIJO/A,2013-11-15 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
SOD0001520,9609,HIJO/A,2013-11-15 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
SOD0001520,9610,HIJO/A,2013-11-15 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
SOD0001520,9611,HIJO/A,2013-11-15 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
SOD0001519,9615,TITULAR,2013-11-15 00:00:00,Activo,TITULAR MAS 3 PERSONAS
SOD0001519,9616,CONYUGE,2013-11-15 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
SOD0001519,9617,HIJO/A,2013-11-15 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
SOD0001519,9618,HIJO/A,2013-11-15 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
SOD0001518,9619,TITULAR,2013-11-15 00:00:00,Activo,TITULAR MAS 3 PERSONAS
SOD0001518,9620,HIJO/A,2013-11-15 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
SOD0001518,9621,HIJO/A,2013-11-15 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALP0001306,9676,TITULAR,2013-11-15 00:00:00,Activo,"TITULAR, CONYUGE E HIJOS MENORES DE 22 ANOS                                                         "
ALP0001306,9677,CONYUGE,2013-11-15 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALP0001306,9678,HIJO/A,2013-11-15 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALP0001306,9679,HIJO/A,2013-11-15 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALP0001306,9680,HIJO/A,2013-11-15 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALP0001306,9681,MADRE,2013-11-15 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
SOD0001564,9829,TITULAR,2013-11-23 00:00:00,Activo,TITULAR MAS 3 PERSONAS
SOD0000342,9675,TITULAR,2012-08-29 00:00:00,Activo,TITULAR MAS 3 PERSONAS
ALP0001307,9685,TITULAR,2013-11-15 00:00:00,Activo,"TITULAR, CONYUGE E HIJOS MENORES DE 22 ANOS                                                         "
ALP0001307,9686,HIJO/A,2013-11-15 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
